RA,DEC,mag_amplitude_1,logT,logT_std,logL,logL_std
85.58733,-69.487892,0.0399445986381099,4.146123382498147,0.000268612616072,4.590319870949599,0.0076804049079813
85.605136,-69.479073,0.0560650127274353,3.9021103632150993,0.0231163994036997,3.9077910732279184,0.0056273557228893
85.649797,-69.069824,0.0865692284779147,4.121984739334378,0.0224719433818876,4.66024832389175,0.0335784380258331
85.692075,-67.812019,0.100604689787243,3.945693798524518,0.060202624524437,3.737721664348464,0.026428203711043
86.050507,-69.228134,0.1734704265863715,3.672771877123848,0.0097373242005458,3.966623549200727,0.0070427370842915
86.116863,-69.801651,0.0746057615031983,3.935465698528384,0.0651858028191574,3.98637198084876,0.0292299208959255
86.136478,-67.576225,0.1288195049043086,4.037697349470666,0.0480908770557834,3.840765838266868,0.0343745345120855
86.31922,-68.99778,,4.008576753290821,0.08274160952648,5.22277429838903,0.0523306876802852
86.332,-67.509865,0.076952909454075,4.114653510987478,0.043524661148492,4.015702443631831,0.0332674072496503
86.476941,-67.333168,0.0719346541157168,3.8218703809894263,0.0178649447651432,3.973957064537375,0.0071114244830697
86.507263,-66.990051,0.2483399999999989,4.025037421104236,0.0562727260203018,4.055256631184789,0.0642327175482928
86.528952,-67.713066,,3.895470890380554,0.0186322878377893,3.983212029898096,0.0087568878745376
86.529825,-67.78405,0.0816970742785656,3.8503842931707295,0.0170002327975983,3.9780018696931623,0.0113023735179884
86.875798,-69.451698,0.0722144801326116,3.9224477736010153,0.0660722892853701,3.9364040485193152,0.0246959717565713
87.000617,-66.89904,0.2008600000000022,3.624918628759761,0.0088082030784161,3.944059090957063,0.0070598954788248
87.564943,-67.729652,0.1993981127386082,3.8817882318078767,0.0071155069319744,3.9719134510023295,0.0067913315383067
89.406794,-68.133484,0.0639048426781823,3.897198082382967,0.0075358984474197,3.924685922077317,0.0069805076236916
