star_idx,ra,dec,hr_zone,priority,cepheid_like,spikes_irregular,regular_spikes,long_trend,unknown,unclear_irregular,regular,lc_issues,two_dips,big_spike,selected,eclipsing_binary_cands,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,largest_amp_mag,best_period,alarm_level_flag,std_amplitude,logT,logT_std,logL,logL_std,binary,SIMBAD_maintype,SIMBAD_othertypes,teff,teff_std
410,72.976371,-69.024078,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,28.42505390826676,12.765690541666686,12.766000000000002,0.0,66496.29390454448,1248.6314584457352,0.0,66496.29390454448,1308.5704053421143,0.0,66496.29390454448,1366.433184217304,0.0,1.5000999999999998,27.686,29.1861,0.0573727924121065,2.192222814132311,27.339932099081604,29.532154913213915,0.0837399999999988,2.6363100608960828,0.1005325605887215,789.7181116499733,0.0,0.3338197550162955,3.8913757518335994,0.0174867787459116,4.183604649885903,0.0070111788619379,False,Star,*|MIR|NIR,7787.1,313.5459934363697
411,73.033181,-66.818192,instability_strip,medium,0,0,0,0,1,0,0,0,0,0,0,0,19.76578999443807,13.160091960233098,13.160325380972251,0.0,60922.07579144229,3363.620279564753,0.0,60922.07579144229,3461.281292258835,0.0,60922.07579144229,3554.477107656206,0.0,0.8637063446013578,19.34676587426257,20.210472218863927,0.0478129284550732,1.220874455356416,19.169563821984177,20.390438277340593,0.0670000000000001,1.4770343293634696,0.0818245491088447,369.3799585632279,0.0,0.0618839589075094,3.709693869727792,0.0203685643131115,4.153678761555018,0.009101187568613,True,Star,*|MIR|NIR,5125.0,240.36430683443828
412,73.039665,-70.505318,hot_dim,high,0,0,0,0,0,0,0,1,0,0,0,0,34.411500000000004,12.55886658198092,12.558081609401126,0.0,109037.67589188815,1241.5652281060345,0.0,109037.67589188815,1301.337503939314,0.0,109037.67589188815,1359.044196792467,0.0,2.2845532232346883,33.19283893342884,35.47739215666353,0.0720999999999989,3.199398063059867,32.79266123957802,35.992059302637884,0.1016355057862146,3.7783274647844607,0.1190000000000015,387.41556409429455,0.0,0.3837808688770625,3.916427626874599,0.0096355712566766,4.240484771039616,0.0071693913382103,False,Star,*|MIR|NIR,8249.5,183.02936922800123
413,73.073257,-66.912819,,,0,0,0,0,0,0,0,0,0,0,0,0,18.01805714741672,13.26085589954181,13.260864668099128,0.0,45077.99712367536,3364.6260142052456,0.0,45077.99712367536,3462.3014596572852,0.0,45077.99712367536,3555.510795296964,0.0,0.8065601821106867,17.61793016065506,18.424490342765747,0.0488133598700954,1.1351869379418638,17.465682100490245,18.60086903843211,0.0684745014641983,1.3661967160402746,0.0826500020057476,365.40574959438175,0.0,0.0310878126632949,3.8853173925306113,0.0187343577370686,3.9338748000997046,0.0063546826854964,False,Star,*|MIR|NIR,7679.225,331.26220637887445
414,73.080188,-69.078506,hot_bright,high,0,0,0,1,0,0,0,0,0,0,0,0,74.88550000000001,11.71416869388892,11.714123732102024,0.0,388173.6677768015,1255.697499865518,0.0,388173.6677768015,1315.802642536041,0.0,388173.6677768015,1373.821062748217,0.0,4.45849928791678,72.63620071208322,77.0947,0.0644304258663126,6.104403849598668,71.75768060810357,77.86208445770224,0.0880829005083558,7.754357884238772,0.1119999999999983,1165.776976272012,0.0,0.7104295996962249,3.867987210516306,0.0250486166146562,4.658260786236157,0.0076713600415825,False,Star,*|MIR|NIR,7378.825,425.5853256105055
415,73.222376,-67.095154,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,32.90640016401609,12.60710139162274,12.607,0.0,140670.11563957197,3379.7119305943615,0.0,140670.11563957197,3477.60360766766,0.0,140670.11563957197,3571.0155037029426,0.0,1.4683757135207287,32.14836035026437,33.6167360637851,0.0488445852843995,2.1615244743669138,31.825972211575404,33.98749668594232,0.0716740596582212,2.54697105134208,0.0841251756574159,374.85792773463993,0.0,0.0815321097465342,3.901906280016003,0.016137202275528,4.228076633651247,0.0067649320111707,False,Star,*|MIR|NIR,7978.225,296.44915141555055
416,73.245894,-69.880737,,,0,0,0,0,0,0,0,0,0,0,0,0,7.497364325146213,14.211786790742906,14.213,0.0,15290.291893613185,1231.470282379101,0.0,15290.291893613185,1291.0036240695777,0.0,15290.291893613185,1348.4865578870072,0.0,0.658713085550418,7.205474748066976,7.864187833617394,0.0949984012595681,0.8877696054494395,7.080916118119669,7.968685723569108,0.1289084012595651,1.0756596464703607,0.1559984012595681,457.9758196033628,0.0,0.1301440546743295,3.683269984913083,0.0102149959565898,3.9883912218765474,0.0078284934443961,False,Star,*|NIR,4822.475,113.42893975965744
417,73.291444,-66.960022,,,0,0,0,0,0,0,0,0,0,0,0,0,21.559059340445614,13.065856132159448,13.066000000000004,0.0,121511.13378713193,3415.917346418913,0.0,121511.13378713193,3514.3260076853703,0.0,121511.13378713193,3608.2222022846577,0.0,1.3726709239440211,20.882980130351942,22.255651054295967,0.0695259170320845,1.947776935893554,20.596363715860388,22.544140651753946,0.0985480319674607,2.450128615761404,0.1231665102124779,60.18303553172888,0.0,0.209290337518774,3.9131208118583096,0.047415164827359,3.974006793020448,0.029154519035056,False,,,8186.925,893.8276088681755
418,73.297462,-68.648354,,,0,0,0,0,0,0,0,0,0,0,0,0,33.812,12.576768695652175,12.577,0.0,19676.84222363485,589.3155225194611,0.0,19676.84222363485,630.8448308478015,0.0,19676.84222363485,671.470833025793,0.0,1.1366000000000014,33.2948,34.431400000000004,0.0363000000000006,1.6002399999999923,33.117380000000004,34.71762,0.0515199999999982,1.814,0.0580000000000016,319.2751867222022,0.0,0.2355065462642871,4.146128035678238,0.0,4.413067670228865,0.0142624001681443,False,,,14000.0,0.0
419,73.355576,-68.916763,instability_strip,medium,0,0,0,0,1,0,0,0,0,0,0,0,9.332,13.977726490547068,13.975,0.0,26567.89520245963,1243.584170432419,0.0,26567.89520245963,1303.40411530635,0.0,26567.89520245963,1361.1554497643274,0.0,0.9664340507207996,8.827573240004465,9.794007290725265,0.1129559774420663,1.3650177552430112,8.649563386385758,10.014581141628767,0.1586744435846334,1.6153238944138977,0.189,325.8194814352469,0.0,0.1648519360082265,3.69553639764971,0.0083714523301676,4.250583111638768,0.0065790983955429,False,Star,*|MIR|NIR,4960.625,95.62091494542396
420,73.394164,-67.078598,hot_bright,high,0,0,0,1,0,0,0,0,0,0,0,0,53.64269905100359,12.076212930447682,12.076122134402766,0.0,519282.2542495031,3411.8945766805473,0.0,519282.2542495031,3510.245931759091,0.0,519282.2542495031,3604.0884432319986,0.0,3.1508635708954955,52.12426514037586,55.27512871127136,0.0634247821602116,4.44309010376692,51.4800976522087,55.92318775597562,0.0900016209804999,5.609997803618171,0.1140086893874983,1110.2459433387005,0.0,0.0498381890266524,3.955149960019076,0.0507288049492496,4.475628718110285,0.043207372294952,False,Supergiant,*|MIR|NIR|sg*,9018.825,1053.4654096718127
421,73.404957,-69.718651,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,31.81787965512896,12.64266912016044,12.643000000000002,0.0,57632.33667036811,1220.365387142821,0.0,57632.33667036811,1279.6347567431576,0.0,57632.33667036811,1336.8704848061343,0.0,1.612501387763917,31.07286835862267,32.68536974638659,0.0550144951417834,2.213833920118077,30.78329317457746,32.997127094695536,0.075000000000001,2.5824527962272974,0.0880000000000027,1283.107273766439,0.0,0.0143689814064789,3.892217078734438,0.0292357131670975,4.223498103975926,0.0124094834326721,False,Star,*|MIR|NIR,7802.2,525.2262940866536
422,73.422152,-69.073898,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,25.290386214222945,12.89365284371135,12.893,0.0,65914.27950571191,1238.5367854388478,0.0,65914.27950571191,1298.2374843056466,0.0,65914.27950571191,1355.877146073219,0.0,1.7014731081543069,24.387481556656244,26.08895466481055,0.0729999999999986,2.372112844895444,24.107369124709972,26.479481969605416,0.1016622947056102,2.82685103069948,0.1211106580899326,324.76131664179195,0.0,0.2750798082666978,3.8407896328304303,0.020099089626612,4.210754667120999,0.0065507422102925,False,Star,*|MIR|NIR,6930.9,320.7611104856697
423,73.512351,-69.834541,hot_dim,medium,0,0,0,1,0,0,0,0,0,0,0,0,30.388,12.692346815126427,12.693,0.0,55410.9195322592,1210.2696088938962,0.0,55410.9195322592,1269.2979498901248,0.0,55410.9195322592,1326.3079593695704,0.0,1.548497561225755,29.74814418291173,31.296641744137485,0.0550134352853994,2.218407571848232,29.377871785382,31.59627935723023,0.0790223921423312,2.5607654776818123,0.0920000000000023,533.6119237966802,0.0,0.2274111368529428,3.932368476091725,0.0545841144903112,4.209846712702309,0.0350097202054028,False,Star,*|MIR|NIR,8557.925,1075.5991095082777
424,73.523972,-69.765968,,,0,0,0,0,0,0,0,0,0,0,0,0,15.868,13.39634363665602,13.399,0.0,25219.143397497217,1216.327124023002,0.0,25219.143397497217,1275.5002033920275,0.0,25219.143397497217,1332.645757422881,0.0,0.9265254638840634,15.512053806789242,16.438579270673305,0.062999999999997,1.2887696267597306,15.314284162050363,16.603053788810094,0.0879999999999991,1.5416055377433082,0.1047000875542174,329.0116813677895,0.0,0.2134244013466765,3.989688925279139,0.0444129783334959,3.9289695951012784,0.0349649545659306,False,ChemPec*,*|NIR|Pe*,9765.375,998.6527721760953
425,73.566326,-66.301208,,,0,0,0,0,0,0,0,0,0,0,0,0,14.693632301358692,13.481945482684193,13.482060206653852,0.0,53879.47146057325,3367.6432129565096,0.0,53879.47146057325,3465.361943671619,0.0,53879.47146057325,3558.611827854366,0.0,0.7698335865352117,14.332200806146346,15.102034392681558,0.0564808105580159,1.1077330950671076,14.165230623014464,15.272963718081572,0.0816879936993135,1.355172796010404,0.0999999999999996,1006.5301299363967,0.0,0.0467658466034491,3.9395092687226674,0.0485494646820252,3.897681092122281,0.0270195481658741,False,,,8699.8,972.5443228974194
426,73.573663,-67.093658,,,0,0,0,0,0,0,0,0,0,0,0,0,60.04910956008284,11.95380004518511,11.954,0.0,190608.07441213808,3384.740526518305,0.0,190608.07441213808,3482.7041729104603,0.0,190608.07441213808,3576.1834880464444,0.0,1.8001395294490052,59.1799213046892,60.98006083413821,0.0325960586400686,2.5829256917850003,58.769724308215,61.35265,0.0469759396160878,3.156943017585128,0.0579999999999998,367.04427212121584,0.0,0.2028571468061643,4.025238257559775,0.0465839713496619,4.191580063179854,0.049201081961807,False,Star,*|Em*|EmO|MIR|NIR,10598.35,1136.816729952546
427,73.59903,-70.901611,,,0,0,0,0,0,0,0,0,0,0,0,0,13.515833672325476,13.466476160914445,13.57263263104694,0.0,1719494.9219005727,1181.9992628381942,0.0,1719494.9219005727,1240.3472721432795,0.0,1719494.9219005727,1296.7201692818824,0.0,18.362541083315666,9.58745891668434,27.95,1.16163263104694,21.25854839074084,9.126064254147234,30.384612644888072,1.3062530524187768,22.14445081316379,1.3640000000000008,34.43696737402262,0.0,2.935404490968925,3.7652306874292374,0.0151125712821901,4.2384096163195455,0.0108371867917101,False,ClassicalCep,*|cC*|Ce*|MIR|NIR|V*,5824.125,202.66779313694616
428,73.645546,-66.646965,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,39.44,12.410424501579072,12.410163475977471,0.0,133946.23989180388,3375.689038446567,0.0,133946.23989180388,3473.523101289016,0.0,133946.23989180388,3566.8810257324276,0.0,1.4476171990125195,38.70491913211417,40.15253633112669,0.0400000000000009,2.102445949206725,38.38268798735551,40.485133936562235,0.0579582891165255,2.4554693188968457,0.0681637790217983,378.7744452385727,0.0,0.183731429951422,3.91559635780636,0.0514343679562964,4.2459437498005475,0.0338875245646734,False,,,8233.725,975.1365926756106
429,73.672778,-69.4366,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,37.202,12.474010489510489,12.474,0.0,52050.70158835125,586.2740305360834,0.0,52050.70158835125,627.6989392382183,0.0,52050.70158835125,668.227223746093,0.0,2.071300000000001,36.1581,38.2294,0.0609999999999999,2.94979,35.74104,38.69083,0.0862899999999999,3.526999999999994,0.1030000000000015,211.9476794097705,0.0,0.6039408000789485,3.922563280732365,0.0304371037535035,4.262520869845032,0.0150691207215599,False,BlueSG,*|MIR|NIR|s*b,8366.875,586.3842463564314
430,73.678207,-69.285744,,,0,0,0,0,0,0,0,0,0,0,0,0,18.653,13.222790739773618,13.223000000000004,0.0,23299.633272391617,1227.4321941208232,0.0,23299.633272391617,1286.869685496879,0.0,23299.633272391617,1344.262856861153,0.0,0.9346311551502424,18.207368844849757,19.142,0.054677144023671,1.3281782656621282,18.021671734337872,19.34985,0.0769838572011831,1.5686670535773963,0.0909999999999975,298.5524363281227,0.0,0.1329229068830197,3.984854598525712,0.0478419595866015,3.956681727838452,0.0359592030078286,False,Star,*|MIR|NIR,9657.275,1063.8471809310772
431,73.691707,-68.962776,,,0,0,0,0,0,0,0,0,0,0,0,0,45.353,12.258475575956163,12.258298679366764,0.0,166962.5418284173,1256.706919026041,0.0,166962.5418284173,1316.8357653873793,0.0,166962.5418284173,1374.8763839964822,0.0,3.087986595856435,43.86737929822979,46.95536589408623,0.0735090755567355,4.202094633022213,43.25476008588653,47.456854718908744,0.1006599999999995,5.252643632090347,0.1259999999999994,664.2218644142604,0.0,0.3927238636899622,4.015067262726395,0.045673960313361,4.460447786459059,0.0447043133318254,True,Star,*|MIR|NIR,10353.025,1088.808798354881
432,73.708893,-66.939491,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,35.829,12.514254333546974,12.514532081650731,0.0,137939.23761307157,3373.6775872279923,0.0,137939.23761307157,3471.482830008465,0.0,137939.23761307157,3564.813756532235,0.0,1.4754332374338333,35.12609061362904,36.60152385106287,0.0444746240652556,2.0677663383448603,34.83656161117872,36.904327949523584,0.0623050077833173,2.529632621798676,0.0769999999999999,831.4250331273702,0.0,0.0307444822131377,3.9092015495224057,0.0336010492728245,4.2464701441584936,0.0205540220086682,False,Star,*|MIR|NIR,8113.375,627.7259428882958
433,73.738997,-66.752464,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.023814003516829,0.0690408787123016,5.051768535282604,0.0661568727414099,False,,,10563.65,1679.3298298726193
434,73.764138,-68.222588,,,0,0,0,0,0,0,0,0,0,0,0,0,19.365935359341293,13.181967587985408,13.182843920918842,0.0,28065.439273921533,1243.584170432419,0.0,28065.439273921533,1303.40411530635,0.0,28065.439273921533,1361.1554497643274,0.0,1.0890475353987448,18.85626610213882,19.945313637537566,0.0601560790811621,1.617024452555416,18.586765547444585,20.20379,0.0907572233929574,1.984709130461351,0.1120000000000001,375.9450673118853,0.0,0.1991407203645006,3.877163940897159,0.0201269564604659,3.9988028117410135,0.0058770876768048,False,Star,*|MIR|NIR,7536.4,349.2671470379085
435,73.770646,-69.798615,,,0,0,0,0,0,0,0,0,0,0,0,0,16.1547155357196,13.377641587839271,13.379245682180308,0.0,20163.696981448265,1209.2600089215955,0.0,20163.696981448265,1268.264191339141,0.0,20163.696981448265,1325.2515768317874,0.0,0.8237438011012781,15.81631157904697,16.640055380148247,0.0549999999999997,1.1742880898210064,15.63483204347571,16.809120133296716,0.0781961226331198,1.393935535051039,0.0940000000000012,379.9329758867035,0.0,0.0910428142031376,3.878892166550336,0.0081469721782374,3.941359870856186,0.0058746047096184,False,Star,*|MIR|NIR,7566.45,141.93976715494497
436,73.7762,-67.475845,,,0,0,0,0,0,0,0,0,0,0,0,0,8.832832481343527,13.983310612367298,14.035000000000002,0.0,2203807.592062146,3429.996934503608,0.0,2203807.592062146,3528.605900679859,0.0,2203807.592062146,3622.689736425637,0.0,7.528782037517077,6.798350421495281,14.327132459012358,0.8091259481567175,8.372280985742442,6.556851923769499,14.92913290951194,0.8931864576153146,13.60022504115517,2.209872723111866,29.826552040305764,0.0,0.7222422777897843,3.69884621276754,0.0016352127124282,3.8752895553484623,0.0084375306214292,False,ClassicalCep,*|cC*|Ce*|MIR|NIR|V*,4998.575,18.820716644166342
437,73.790355,-69.486183,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,19.10180774269624,13.19958400231122,13.197,0.0,34518.21553475646,1245.6030972420308,0.0,34518.21553475646,1305.470672119236,0.0,34518.21553475646,1363.2666116584876,0.0,1.0761870586307474,18.466115622181455,19.5423026808122,0.0609701441371743,1.477118604660383,18.269041395339617,19.74616,0.084340960914492,1.8304090334592935,0.1038009609144889,788.8461251894115,0.0,0.0701490158056372,3.89544740951557,0.0321802444860067,4.009189336007934,0.0085795670171741,False,,,7860.45,582.4416687531893
438,73.83998,-67.436485,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9104923358122385,0.0102004779894712,4.78616744054887,0.0092674488914349,False,,,8137.525,191.12986259347335
439,73.887955,-67.338417,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,30.056689884765134,12.705178681171583,12.70517231482315,0.0,126311.49743413804,3380.7176514899406,0.0,126311.49743413804,3478.623726732206,0.0,126311.49743413804,3572.049110619202,0.0,1.3923919952003558,29.363625416302263,30.756017411502626,0.0504822201909025,1.997992381038568,29.094586072324297,31.092578453362865,0.0720000000000009,2.4191792193029116,0.0872140001671404,724.0481734933005,0.0,0.042286706692962,3.917160089729486,0.0146547113071546,4.170904256084692,0.0103304370332496,False,Star,*|MIR|NIR,8263.425,278.8386977716687
440,73.919471,-69.87233,,,0,0,0,0,0,0,0,0,0,0,0,0,31.381544534084068,12.657752400169691,12.65855049211284,0.0,106688.92136379944,1260.7445575343131,0.0,106688.92136379944,1320.968122720708,0.0,106688.92136379944,1379.097445155877,0.0,2.2396328159439527,30.361809861783815,32.60144267772777,0.0775504921128362,3.1129622696020363,29.86304,32.976002269602034,0.1074495078871606,3.754910849404663,0.129999999999999,600.7502820771135,0.0,0.4148338601595543,4.008253023247588,0.040748880479519,4.275578430291714,0.0390739763693414,False,Star,*|MIR|NIR,10191.85,956.2785041503336
441,73.970039,-69.706245,,,0,0,0,0,0,0,0,0,0,0,0,0,47.35810353601258,12.211593662342736,12.211856705630604,0.0,72329.28523964812,1242.5747012112088,0.0,72329.28523964812,1302.370816450486,0.0,72329.28523964812,1360.099834677103,0.0,1.8840000000000003,46.41,48.294,0.0438567056306027,2.711337079022904,46.040720223581786,48.75205730260469,0.0616853645044823,3.2072907214749193,0.0738567056305985,1163.4340935285163,0.0,0.2325644362139769,4.036189588754199,0.0362172459925074,4.4050132637650545,0.047418061477702,False,Star,*|MIR|NIR,10869.0,906.4016769622616
442,73.974836,-66.416481,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,27.23858198047227,12.812575301088808,12.81217668176556,0.0,149435.4175230586,3389.7691010861104,0.0,149435.4175230586,3487.804663054495,0.0,149435.4175230586,3581.351346964214,0.0,1.4549708920537192,26.497935886691753,27.952906778745472,0.0580328954000357,2.1652951271491148,26.17928794545704,28.344583072606152,0.0864191430396061,2.629345547305121,0.1049999999999986,73.0069816173997,0.0,0.2097392572952942,3.9738572251307422,0.0771395382641368,4.192841856165882,0.0631979724485841,True,Star,*|NIR|X,9415.8,1672.4376998860075
443,73.978905,-69.725128,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,23.798996962408957,12.95834578918608,12.958685570589266,0.0,28096.644477575992,1235.5083076432018,0.0,28096.644477575992,1295.1373411668544,0.0,28096.644477575992,1352.7098891637038,0.0,1.0745322475538792,23.277562342694452,24.35209459024833,0.0488113423535594,1.482713216810282,23.09079315025919,24.573506367069474,0.0671928928253198,1.736278219311064,0.0796288588214704,398.6619229238934,0.0,0.1549889061691048,3.866274044151662,0.0096577794697656,4.0710883975429955,0.0060729285188034,False,Star,*|MIR|NIR,7349.775,163.4432604147384
444,74.058839,-67.413483,hot_dim,high,1,0,0,0,0,0,0,0,0,0,0,0,28.4253689569547,12.764767582408608,12.765762411907104,0.0,211206.48768371885,3407.871793438028,0.0,211206.48768371885,3506.165808345471,0.0,211206.48768371885,3599.954604868509,0.0,1.800132604433763,27.61943580296383,29.419568407397595,0.0689127832328058,2.487159048961665,27.285835261330288,29.772994310291953,0.0948845307185131,3.10826343357321,0.1187878850811365,3.60578267682431,0.0,0.4174687536292691,3.895504037675872,0.00736356684821,4.134634804746475,0.0063678132885468,False,Star,*|MIR|NIR,7861.475,133.29318952969803
